level,sigma,k,n,chunk,pred,lin,chunk_lin,floor,dev,rho,rho_total,rel
worlds/l/hard_lunar_lander.json,0.4,2,977,0.08716247975826263,0.08258412778377533,0.06124056875705719,0.07855203002691269,0.03613724932074547,0.286920428276062,0.2584462607948176,0.29739758521209536,0.9474733625387328
worlds/l/hard_lunar_lander.json,0.4,3,950,0.0944875106215477,0.09052129089832306,0.08658843487501144,0.0968983843922615,0.031538236886262894,0.3700050711631775,0.04344675141375465,0.08359915183049482,0.9580238732385425
worlds/l/hard_lunar_lander.json,0.4,4,932,0.12742935121059418,0.11142852157354355,0.1447252333164215,0.17050321400165558,0.04156622663140297,0.45350223779678345,-0.29881677754202207,-0.1357291859490326,0.8744337196647333
worlds/l/hard_lunar_lander.json,0.4,5,922,0.16482077538967133,0.15764044225215912,0.14698435366153717,0.1629621684551239,0.04306987673044205,0.5543785095214844,0.06759742892357945,0.10821707206488418,0.9564355092946483
worlds/l/hard_lunar_lander.json,0.4,6,904,0.18476395308971405,0.19739605486392975,0.22524403035640717,0.24277043342590332,0.04566854238510132,0.6083316206932068,-0.1410766568342703,-0.21909077279288125,1.0683688650463223
worlds/l/hard_lunar_lander.json,0.4,7,884,0.20182406902313232,0.20699603855609894,0.25152745842933655,0.2920573651790619,0.04453419893980026,0.6918416619300842,-0.21513174930238566,-0.24627087168928008,1.0256261285286732
worlds/l/mjc_half_cheetah.json,0.05,1,1016,0.15341664850711823,0.0015138057060539722,6.877664418425411e-05,0.1508549600839615,0.15068615972995758,0.09240596741437912,0.9545670597559486,0.9995517002564356,0.009867284423070517
worlds/l/mjc_half_cheetah.json,0.05,2,1008,0.18740177154541016,0.007648375350981951,0.002399538643658161,0.19507768750190735,0.1922076940536499,0.15523891150951385,0.6862681898385006,0.987195752612847,0.04081271637887713
worlds/l/mjc_half_cheetah.json,0.05,3,992,0.35476770997047424,0.018953148275613785,0.1948438584804535,0.45924150943756104,0.3471759557723999,0.25938141345977783,-9.280289883615318,0.45078468810853867,0.05342410750175424
worlds/l/mjc_half_cheetah.json,0.05,4,977,0.3334776759147644,0.023758547380566597,0.07934895157814026,0.3988147974014282,0.3271622955799103,0.39422106742858887,-2.3398065255051774,0.7620561815405552,0.0712447911704866
worlds/l/mjc_half_cheetah.json,0.05,5,973,0.37975987792015076,0.05138614401221275,0.047325823456048965,0.3826856017112732,0.38431957364082336,0.4910050928592682,0.07901586379392056,0.8753796116766189,0.13531219857569401
worlds/l/mjc_half_cheetah.json,0.05,6,968,0.5281080603599548,0.0729818120598793,0.07814627885818481,0.5286431908607483,0.48517897725105286,0.5278634428977966,-0.07076375130379375,0.8520259683123926,0.13819484597552895
worlds/l/mjc_half_cheetah.json,0.05,7,957,0.5527399778366089,0.10517165809869766,0.1317865252494812,0.5755083560943604,0.5560964941978455,0.6344929933547974,-0.2530612108996797,0.7615759117600183,0.19027329723884498
worlds/l/mjc_half_cheetah.json,0.1,1,1016,0.15015661716461182,0.00894277822226286,0.0029207984916865826,0.15301522612571716,0.15068615972995758,0.18782883882522583,0.673390257580657,0.9805483198353849,0.0595563378499609
worlds/l/mjc_half_cheetah.json,0.1,2,1008,0.1924740970134735,0.028227733448147774,0.012995116412639618,0.19098521769046783,0.1922076940536499,0.2963659465312958,0.5396330195440356,0.9324838167094768,0.14665731070384908
worlds/l/mjc_half_cheetah.json,0.1,3,992,0.31930217146873474,0.053437914699316025,0.25475308299064636,0.4722401201725006,0.3471759557723999,0.45593956112861633,-3.767272159179278,0.20215674757604607,0.16735844436481864
worlds/l/mjc_half_cheetah.json,0.1,4,978,0.32961466908454895,0.04813724383711815,0.09334854036569595,0.40983864665031433,0.32683447003364563,0.6511468887329102,-0.9392165592521071,0.7167949453677037,0.14604096344016335
worlds/l/mjc_half_cheetah.json,0.1,5,974,0.39639177918434143,0.10253853350877762,0.09455404430627823,0.3982310891151428,0.38489019870758057,0.7449032068252563,0.07786818212897395,0.7614631552126463,0.2586797680813966
worlds/l/mjc_half_cheetah.json,0.1,6,969,0.5009281039237976,0.1559796780347824,0.2056790143251419,0.6317346692085266,0.48667672276496887,0.8373671770095825,-0.31862699626342916,0.5894041226394631,0.3113813675315578
worlds/l/mjc_half_cheetah.json,0.1,7,956,0.5578314661979675,0.17444762587547302,0.21234674751758575,0.6316043138504028,0.5555688142776489,0.9649961590766907,-0.2172521491875532,0.6193353003822368,0.3127246067068646
worlds/l/mjc_half_cheetah.json,0.2,1,1016,0.16374443471431732,0.034833453595638275,0.02444443665444851,0.16277875006198883,0.15068615972995758,0.350151002407074,0.2982482604736799,0.8507159238901989,0.2127306107008261
worlds/l/mjc_half_cheetah.json,0.2,2,1008,0.20275266468524933,0.07477280497550964,0.043213117867708206,0.21494752168655396,0.1922076940536499,0.5585839152336121,0.42207440416523345,0.78686781781738,0.3687882726058669
worlds/l/mjc_half_cheetah.json,0.2,3,992,0.3243303596973419,0.12565340101718903,0.195430725812912,0.38542410731315613,0.3471759557723999,0.7881675362586975,-0.5553158468522283,0.3974331419504369,0.3874241102018512
worlds/l/mjc_half_cheetah.json,0.2,4,977,0.3412599563598633,0.13447415828704834,0.22812610864639282,0.5109421610832214,0.3271622955799103,1.03538179397583,-0.6964308351306812,0.3315180864471813,0.39405197058996133
